-25,0,-25,0,0,0,0.013581-3.05e-07i,0.071505-0.00036214i,0.069636+0.00028463i,-0.064697-0.00023429i,0.059904+5.77e-07i,-0.014543-0.0001448i,-0.038525+7.0458e-05i,-0.047094+0.00039144i,0.095805-5.886e-06i,0.00042027-1.54e-07i,0.0023986-3.707e-06i,0.0025666-2.934e-06i,-0.0019905-5.6e-08i,0.0020012-1.627e-06i,-0.00053439+4.01e-07i,-0.0011871+6.3e-08i,-0.0015788+1.72e-06i,0.0035268-2.522e-06i
0,0,-25,0,0,0,0.038097-4.986e-06i,0.045801-0.00023076i,0.073237+0.00029867i,-0.067103-0.00023978i,0.067415-1.548e-06i,0.00309+2.8025e-05i,-0.042401+7.834e-05i,-0.04459+0.00037234i,0.098368-7.04e-06i,0.0011764-6.12e-07i,0.0015367-2.486e-06i,0.0026991-3.015e-06i,-0.0020647+5e-09i,0.0022527-1.937e-06i,0.00011252-5.6e-08i,-0.0013066+1.13e-07i,-0.0014949+1.624e-06i,0.0036211-2.611e-06i
25,0,-25,0,0,0,0.063018-1.0238e-05i,0.020421-0.00010283i,0.06879+0.00027906i,-0.060208-0.00021584i,0.065367+1.126e-06i,0.020338+0.00019709i,-0.044606+8.2422e-05i,-0.040301+0.00033771i,0.094904-7.526e-06i,0.0019449-1.034e-06i,0.00068556-1.288e-06i,0.0025352-2.85e-06i,-0.0018524-7e-08i,0.0021842-1.898e-06i,0.00074536-5.02e-07i,-0.0013747+1.42e-07i,-0.001351+1.429e-06i,0.0034935-2.478e-06i
50,0,-25,0,0,0,0.082497-1.512e-05i,5.8863e-05-1.556e-06i,0.057876+0.00023316i,-0.044621-0.00016449i,0.056428+6.589e-06i,0.033282+0.0003239i,-0.044637+8.1533e-05i,-0.035072+0.00029436i,0.086354-6.756e-06i,0.0025456-1.384e-06i,2.69e-06-3.19e-07i,0.0021333-2.505e-06i,-0.0013723-2.68e-07i,0.0018853-1.51e-06i,0.0012204-8.24e-07i,-0.0013756+1.54e-07i,-0.0011756+1.202e-06i,0.0031785-2.214e-06i
-50,25,-25,0,0,0,0.00050514-1.964e-06i,0.063095-0.00032081i,0.04761+0.00019126i,-0.041502-0.00016227i,0.031143+1.5963e-05i,-0.018965-0.00018665i,-0.024679+4.0199e-05i,-0.032546+0.00026489i,0.06139+1.62e-06i,1.7063e-05+9.8e-08i,0.0021166-3.278e-06i,0.0017558-2.24e-06i,-0.0012759-3.6e-07i,0.0010387-3.96e-07i,-0.00069659+5.1e-07i,-0.00076004-1.77e-07i,-0.0010906+9.9e-07i,0.0022592-1.313e-06i
-25,25,-25,0,0,0,0.0138-3.798e-06i,0.050705-0.00025703i,0.053928+0.00021827i,-0.04614-0.00017498i,0.041326+1.067e-05i,-0.0093911-9.2654e-05i,-0.027463+4.6167e-05i,-0.032485+0.00026596i,0.065673+1.97e-07i,0.00042705-1.32e-07i,0.0017011-2.734e-06i,0.0019883-2.418e-06i,-0.0014188-2.82e-07i,0.0013795-7.68e-07i,-0.00034534+2.71e-07i,-0.0008459-1.44e-07i,-0.0010887+9.97e-07i,0.0024169-1.473e-06i
0,25,-25,0,0,0,0.029335-6.698e-06i,0.034998-0.0001769i,0.056066+0.00022684i,-0.046571-0.00017441i,0.046585+8.439e-06i,0.0021096+2.0269e-05i,-0.02963+5.0585e-05i,-0.031134+0.00025599i,0.067029-9.37e-07i,0.00090613-4.47e-07i,0.0011743-1.939e-06i,0.0020668-2.465e-06i,-0.0014322-2.29e-07i,0.0015556-1.08e-06i,7.6626e-05-8e-09i,-0.00091276-9.4e-08i,-0.0010434+9.32e-07i,0.0024668-1.531e-06i
25,25,-25,0,0,0,0.044656-9.998e-06i,0.018962-9.5667e-05i,0.053424+0.00021573i,-0.041794-0.00015769i,0.046497+9.37e-06i,0.013409+0.00013125i,-0.030835+5.2653e-05i,-0.028748+0.0002368i,0.065165-9.49e-07i,0.0013786-6.99e-07i,0.00063658-1.23e-06i,0.0019695-2.38e-06i,-0.0012851-3.12e-07i,0.0015527-1.06e-06i,0.00049119-3.04e-07i,-0.00094991-9.8e-08i,-0.0009634+8.83e-07i,0.0023981-1.46e-06i
50,25,-25,0,0,0,0.056882-1.2789e-05i,0.0051409-2.6404e-05i,0.046751+0.00018763i,-0.032251-0.00012605i,0.042113+1.2163e-05i,0.022437+0.00022006i,-0.030854+5.2027e-05i,-0.025714+0.0002117i,0.060478-3.5e-07i,0.0017556-9.19e-07i,0.00017308-5.19e-07i,0.0017237-2.147e-06i,-0.00099118-4.22e-07i,0.0014062-8.92e-07i,0.00082247-5.33e-07i,-0.00095051-1.04e-07i,-0.00086161+7.49e-07i,0.0022254-1.322e-06i
-50,50,-25,0,0,0,0.0033946-4.851e-06i,0.0453-0.00022989i,0.038086+0.00015032i,-0.03148-0.00013001i,0.023096+2.1061e-05i,-0.012988-0.00012678i,-0.018508+2.6564e-05i,-0.02336+0.00018603i,0.044209+5.531e-06i,0.00010616+7e-08i,0.0015198-2.444e-06i,0.0014051-1.957e-06i,-0.00096715-4.76e-07i,0.00076936+1e-08i,-0.00047727+4.13e-07i,-0.00056973-3.19e-07i,-0.00078248+5.25e-07i,0.0016263-7.56e-07i
